date,open,high,low,close,volume
2009-11-25,86.6452,86.9024,86.3724,86.8089,109564800
2009-11-27,84.4863,85.9827,84.4006,85.3982,126001800
2009-11-30,85.3281,85.8892,84.2681,85.6866,160874800
2009-12-01,86.4504,87.0271,86.3023,86.7465,159613700
2009-12-02,86.7310,87.2999,86.4504,86.7076,132315100
2009-12-03,86.9414,87.4324,85.9594,86.0295,167324900
2009-12-04,87.1674,87.5883,85.7645,86.5205,274907800
2009-12-07,86.4426,86.9258,86.1152,86.3880,127973800
2009-12-08,85.7645,86.3335,85.1644,85.4294,169863700
2009-12-09,85.4060,85.8736,84.9695,85.7489,155063400
2009-12-10,86.2789,86.6063,86.0841,86.2321,138014600
2009-12-11,86.5985,86.7933,86.2088,86.5985,124854000
2009-12-14,87.1908,87.2921,86.6140,87.1908,107141500
2009-12-15,86.8712,87.2298,86.5127,86.7855,120408800
2009-12-16,87.1362,87.3934,86.7232,86.9180,155358200
2009-12-17,86.2945,86.4582,85.7957,85.8736,183390100
2009-12-18,86.3490,86.4274,85.6281,86.3568,174591200
2009-12-21,86.7878,87.5244,86.7878,87.2344,118039600
2009-12-22,87.4225,87.7359,87.3128,87.5479,91707500
2009-12-23,87.7594,87.8456,87.3677,87.7203,111783100
2009-12-24,87.9083,88.2296,87.7594,88.1355,39677500
2009-12-28,88.4646,88.5352,88.0102,88.3236,87508500
2009-12-29,88.5508,88.5665,88.1904,88.1982,80572500
2009-12-30,87.9397,88.2688,87.8926,88.1669,73138400
2009-12-31,88.3628,88.3863,87.2815,87.3206,90637900
2010-01-04,88.0494,88.8486,87.3755,88.8016,118944600
2010-01-05,88.7467,89.0758,88.4255,89.0366,111579900
2010-01-06,88.9505,89.3187,88.8799,89.0993,116074400
2010-01-07,88.9348,89.5851,88.6840,89.4754,131091100
2010-01-08,89.2404,89.8124,89.0602,89.7732,126402800
2010-01-11,90.1728,90.2120,89.5146,89.8986,106375700
2010-01-12,89.3031,89.4911,88.7154,89.0602,163333500
2010-01-13,89.2874,90.0631,88.8329,89.8124,161822000
2010-01-14,89.7105,90.2198,89.6557,90.0553,115718800
2010-01-15,89.8986,89.9848,88.6997,89.0445,212283100
2010-01-19,89.0288,90.2120,89.0053,90.1571,139172700
2010-01-20,89.5460,89.6792,88.5273,89.2404,216490200
2010-01-21,89.2639,89.5381,87.4147,87.5244,344859600
2010-01-22,87.1326,87.5557,85.4793,85.5733,345942400
2010-01-25,86.3568,86.5136,85.7300,86.0121,186937500
2010-01-26,85.6751,86.5606,85.4401,85.6516,211168800
2010-01-27,85.5419,86.2550,84.8837,86.0591,271863600
2010-01-28,86.3412,86.3882,84.5547,85.0718,316104000
2010-01-29,85.4401,86.0356,84.0140,84.1472,310677600
2010-02-01,84.7427,85.4636,84.2334,85.4557,187865000
2010-02-02,85.6125,86.6546,85.3147,86.4901,216327900
2010-02-03,86.0983,86.5684,85.8084,86.0591,172730700
2010-02-04,85.3931,85.4322,83.3871,83.4028,356715700
2010-02-05,83.4968,83.7476,81.9454,83.5752,493585800
2010-02-08,83.6379,84.1002,82.9092,82.9718,224166900
2010-02-09,83.9435,84.7427,83.2696,84.0140,337820500
2010-02-10,83.8808,84.3117,83.1442,83.8494,240511500
2010-02-11,83.7397,84.8211,83.2539,84.7270,223591600
2010-02-12,83.8338,84.7035,83.4577,84.6565,304622100
2010-02-16,85.2990,86.0748,84.4841,85.9886,159317500
2010-02-17,86.4039,86.5136,85.9886,86.3960,168845100
2010-02-18,86.2550,87.0856,86.2236,86.9053,193708600
2010-02-19,86.6781,87.4225,86.4744,87.0856,222684900
2010-02-22,87.4068,87.4303,86.8427,87.1012,132346900
2010-02-23,86.8662,87.1326,85.8162,86.0434,207497000
2010-02-24,86.3020,86.9759,86.0826,86.8348,176350700
2010-02-25,85.5968,86.7800,85.3617,86.7173,259634700
2010-02-26,86.7956,87.0699,86.2785,86.7721,173589300
2010-03-01,87.1326,87.7594,87.1091,87.6732,147709700
2010-03-02,88.0494,88.3393,87.7594,87.9161,160992400
2010-03-03,88.1434,88.5195,87.7751,87.9945,150785000
2010-03-04,88.1120,88.3863,87.7829,88.2609,135770400
2010-03-05,88.8329,89.5930,88.6214,89.5225,176118800
2010-03-08,89.5303,89.7340,89.3814,89.5381,114631200
2010-03-09,89.2717,90.1023,89.2247,89.6870,154556700
2010-03-10,89.7262,90.3295,89.6478,90.0866,186088800
2010-03-11,89.8751,90.4862,89.6008,90.4627,160791100
2010-03-12,90.8545,90.8702,90.2198,90.4706,162074800
2010-03-15,90.3139,90.5568,89.7967,90.4941,146816800
2010-03-16,90.7448,91.3012,90.4941,91.2150,168673000
2010-03-17,91.4892,92.0534,91.2228,91.7556,177468100
2010-03-18,91.7635,91.8888,91.3403,91.7086,196509100
2010-03-19,91.2463,92.2849,90.8922,91.2463,226641100
2010-03-22,90.7270,91.8994,90.6719,91.7341,184477800
2010-03-23,91.8679,92.4580,91.5689,92.3793,182941600
2010-03-24,92.0331,92.3950,90.9394,91.9308,196072600
2010-03-25,92.5524,92.9773,91.6712,91.7813,223396300
2010-03-26,91.9544,92.3872,91.3643,91.7263,205808500
2010-03-29,92.1905,92.4737,91.8128,92.3085,134513500
2010-03-30,92.4186,92.7098,91.9859,92.3714,145772500
2010-03-31,92.0174,92.4659,91.7499,92.0567,161078700
2010-04-01,92.6862,93.0402,92.1354,92.6862,161215200
2010-04-05,93.0402,93.5044,92.7806,93.4415,105847600
2010-04-06,93.1740,93.8270,93.0717,93.6618,110384200
2010-04-07,93.4730,93.9136,92.6940,93.1268,184576300
2010-04-08,92.8042,93.6067,92.5288,93.4494,158704000
2010-04-09,93.6461,94.1024,93.4730,94.0631,133006500
2010-04-12,94.1811,94.4565,94.0709,94.2126,110279000
2010-04-13,94.1182,94.4486,93.6303,94.2834,125043600
2010-04-14,94.6296,95.3535,94.4801,95.3535,161609000
2010-04-15,95.1961,95.6524,95.1646,95.4321,144615300
2010-04-16,95.0938,95.4321,93.4336,93.9136,366786700
2010-04-19,93.6382,94.3621,93.2133,94.2677,217947800
2010-04-20,94.8578,95.1882,94.3149,95.1095,157708000
2010-04-21,95.1646,95.3849,94.4093,94.9364,192910100
2010-04-22,94.2677,95.3377,93.7248,95.2197,115360300
2010-04-23,95.1567,95.8806,94.9128,95.8413,177335500
2010-04-26,95.8727,96.0852,95.3849,95.4793,143457300
2010-04-27,94.9286,95.4715,93.0402,93.2212,355853300
2010-04-28,93.6697,94.1654,93.0560,93.9293,300674100
2010-04-29,94.4958,95.2905,94.4722,95.0938,193775000
2010-04-30,95.1095,95.2118,93.4572,93.4808,270000900
2010-05-03,93.9293,94.9522,93.7877,94.6925,182747900
2010-05-04,93.6382,93.6539,91.9938,92.4659,360353400
2010-05-05,91.7105,92.6862,91.2463,91.9151,328973200
2010-05-06,91.4745,92.0567,82.6150,88.8623,647356600
2010-05-07,88.6262,89.5153,86.0848,87.5404,637558800
2010-05-10,91.1204,91.7813,90.4123,91.3958,396159600
2010-05-11,90.5382,92.3400,90.4123,91.1362,317849800
2010-05-12,91.4981,92.5445,91.3407,92.4108,235607100
2010-05-13,92.1590,92.5917,91.1834,91.2620,234452500
2010-05-14,90.5775,90.7427,88.8072,89.6097,345601400
2010-05-17,89.8536,90.1054,87.9417,89.6569,325739800
2010-05-18,90.3887,90.6562,88.1463,88.4374,360556800
2010-05-19,87.9417,88.7285,86.8323,87.9338,394742700
2010-05-20,86.0612,86.4625,84.5584,84.6135,530418300
2010-05-21,83.3310,86.0612,82.8983,85.8488,500909400
2010-05-24,85.3846,86.0691,84.6686,84.7473,269823000
2010-05-25,82.7016,84.8731,82.1272,84.8338,396505200
2010-05-26,85.3531,86.1320,84.0706,84.3224,349719300
2010-05-27,85.9117,87.1785,85.5891,87.1470,300870500
2010-05-28,87.0526,87.1156,85.6442,86.0534,297933500
2010-06-01,85.2508,86.5097,84.4797,84.6056,277909400
2010-06-02,85.0384,86.8166,84.5899,86.8087,240243700
2010-06-03,87.0605,87.3831,86.2186,87.1077,226618300
2010-06-04,85.4554,86.0219,83.7637,84.0470,398475600
2010-06-07,84.3460,84.6686,82.9376,83.0005,264609100
2010-06-08,83.0635,84.0549,82.3396,83.8896,357774300
2010-06-09,84.3775,85.1957,83.0871,83.4412,268023300
2010-06-10,84.8653,85.9825,83.4333,85.8803,317890600
2010-06-11,85.1249,86.3523,85.0699,86.2973,214128200
2010-06-14,86.9582,87.4303,86.0770,86.1635,207196100
2010-06-15,86.7694,88.2013,86.6199,88.1227,238268700
2010-06-16,87.6663,88.4531,87.4932,88.0912,216374000
2010-06-17,88.3430,88.3823,87.3752,88.2328,263185800
2010-06-18,88.4071,88.6442,88.0434,88.3280,174006600
2010-06-21,89.4269,89.4901,87.5849,88.0751,213140700
2010-06-22,88.0751,88.4624,86.4940,86.6204,239355400
2010-06-23,86.6758,86.9841,85.7587,86.3517,254639900
2010-06-24,85.9248,86.0354,84.6994,84.9208,268523600
2010-06-25,85.1737,85.7113,84.4069,85.2765,238726500
2010-06-28,85.4030,85.6323,84.6994,85.0077,169218600
2010-06-29,83.8140,84.9919,81.8613,82.3831,373649500
2010-06-30,82.1538,82.9128,81.3317,81.6005,284101700
2010-07-01,81.5451,81.8139,79.9482,81.2368,382924800
2010-07-02,81.5135,81.7586,80.3356,80.7941,233385200
2010-07-06,81.9325,82.5096,80.5411,81.3238,256935300
2010-07-07,81.5293,83.9879,81.4423,83.8851,253769400
2010-07-08,84.5887,84.8101,83.7270,84.7152,210842100
2010-07-09,84.6915,85.3556,84.5334,85.3477,144999900
2010-07-12,85.0631,85.5690,84.7073,85.4030,131283600
2010-07-13,86.2884,87.0315,86.1145,86.6916,213025900
2010-07-14,86.4149,87.0236,86.0592,86.6837,184426800
2010-07-15,86.6521,87.0078,85.5137,86.7074,232337900
2010-07-16,86.2410,86.3358,84.1539,84.3199,282693400
2010-07-19,84.6283,85.0868,83.9721,84.8180,186709000
2010-07-20,83.6954,85.8220,83.6559,85.7587,258162400
2010-07-21,86.2015,86.2252,84.2962,84.6441,264527000
2010-07-22,85.6481,86.9129,85.6402,86.5335,274781300
2010-07-23,86.3596,87.4110,86.1145,87.2845,222020800
2010-07-26,87.4347,88.2806,87.1896,88.1936,184445700
2010-07-27,88.6759,88.7707,87.8379,88.1857,204855600
2010-07-28,88.0039,88.2727,87.3240,87.6165,163056200
2010-07-29,88.1620,88.3992,86.4940,87.1896,220149100
2010-07-30,86.3042,87.6403,86.1540,87.1738,220070600
2010-08-02,88.5336,89.2846,88.1778,89.1423,188263200
2010-08-03,88.9209,89.1502,88.4229,88.7154,146657300
2010-08-04,88.9605,89.4190,88.6680,89.3083,158171700
2010-08-05,88.7391,89.2609,88.6047,89.2134,140473800
2010-08-06,88.3359,88.9921,87.6877,88.8498,239728300
2010-08-09,89.2688,89.4743,88.7945,89.3241,120800400
2010-08-10,88.5652,89.3162,88.0434,88.8419,242916300
2010-08-11,87.4742,87.5059,86.2647,86.4070,273406900
2010-08-12,85.1026,86.1856,85.0631,85.8773,239542600
2010-08-13,85.6085,86.1382,85.5216,85.6243,158698500
2010-08-16,85.0393,85.8615,84.7310,85.5848,147895300
2010-08-17,86.3200,87.2687,86.0750,86.6362,172270300
2010-08-18,86.5967,87.2608,86.0987,86.7944,182922100
2010-08-19,86.3438,86.5572,84.9287,85.2844,265847600
2010-08-20,85.0314,85.3318,84.3911,85.0077,209714200
2010-08-23,85.4109,85.8299,84.6441,84.6836,163490300
2010-08-24,83.7587,84.1065,82.9839,83.4266,280677800
2010-08-25,82.9681,84.0670,82.4463,83.7508,272234800
2010-08-26,84.1460,84.2567,82.9128,83.1895,224439500
2010-08-27,83.7112,84.5650,82.4622,84.4781,272649000
2010-08-30,84.2567,84.5176,83.2448,83.2527,167238600
2010-08-31,82.9444,83.7824,82.6045,83.2527,273933100
2010-09-01,84.3753,85.8615,84.3199,85.7429,256828100
2010-09-02,85.9485,86.5572,85.7666,86.5414,156112200
2010-09-03,87.3873,87.7430,86.9208,87.6640,212197300
2010-09-07,87.2529,87.3636,86.6046,86.6758,141973700
2010-09-08,86.8497,87.6323,86.8102,87.2845,149924400
2010-09-09,88.2648,88.2885,87.4505,87.6877,147017900
2010-09-10,87.8458,88.2332,87.6482,88.1304,127819000
2010-09-13,89.0000,89.2925,88.6442,89.1107,178503500
2010-09-14,88.9367,89.5613,88.6047,89.0553,209823600
2010-09-15,88.7945,89.4980,88.5257,89.3953,168608400
2010-09-16,89.1186,89.4269,88.8182,89.3716,199962900
2010-09-17,89.8419,89.9293,89.1584,89.4048,195836900
2010-09-20,89.7147,90.9705,89.4286,90.7718,214555200
2010-09-21,90.8433,91.2725,90.2154,90.5890,268389100
2010-09-22,90.4459,90.9546,89.8896,90.1439,191322400
2010-09-23,89.4048,90.3426,89.1584,89.4127,202354300
2010-09-24,90.4062,91.3202,90.3267,91.2566,209671800
2010-09-27,91.2884,91.3917,90.7320,90.8195,128761800
2010-09-28,90.9387,91.4314,89.9532,91.1374,209207500
2010-09-29,90.9069,91.3281,90.6208,90.9784,179665800
2010-09-30,91.4394,92.0275,90.2790,90.7082,287106700
2010-10-01,91.3917,91.4950,90.5492,91.0897,174638700
2010-10-04,90.8989,91.2804,89.9532,90.4062,166153200
2010-10-05,91.2407,92.4488,91.1374,92.2262,229634100
2010-10-06,92.2103,92.4567,91.8447,92.2183,148626600
2010-10-07,92.5918,92.6157,91.5507,92.1070,164860000
2010-10-08,92.2342,92.8779,91.8845,92.6236,177760100
2010-10-11,92.7667,92.9654,92.3931,92.7110,103098300
2010-10-12,92.4090,93.2674,91.9163,92.9972,182210000
2010-10-13,93.5138,94.2211,93.2912,93.7204,194347200
2010-10-14,93.6330,93.7919,92.7667,93.3548,217764300
2010-10-15,94.0065,94.0622,92.7985,93.5456,243705000
2010-10-18,93.5773,94.3165,93.2356,94.0065,141204800
2010-10-19,93.1402,93.6648,92.2103,92.7746,280604700
2010-10-20,92.9415,94.1337,92.8859,93.6807,200051800
2010-10-21,94.1019,94.6503,93.1561,93.8873,221585500
2010-10-22,94.0304,94.2052,93.7840,94.0622,108212400
2010-10-25,94.6900,95.1828,94.2688,94.3403,151145700
2010-10-26,93.8635,94.4516,93.6807,94.3562,158982900
2010-10-27,93.6966,94.1893,93.1959,94.0860,190024000
2010-10-28,94.6265,94.6662,93.6489,94.1019,168576000
2010-10-29,94.0065,94.3562,93.8396,94.1734,144305500
2010-11-01,94.6344,95.1749,93.6648,94.2052,174074800
2010-11-02,94.9126,95.1749,94.6582,94.9523,158345900
2010-11-03,95.1192,95.3894,94.1416,95.3338,226702800
2010-11-04,96.3909,97.2174,95.3497,97.1698,215039400
2010-11-05,97.2333,97.6943,97.1062,97.5354,180654100
2010-11-08,97.2333,97.5115,96.9154,97.3525,156107100
2010-11-09,97.6148,97.7181,96.2637,96.6531,186621600
